window,model,decision_group,recommendation_rank,timestamp_utc,workload_end_utc,duration_hours,predicted_combined_score,predicted_price_direction_vs_previous_day,predicted_avg_carbon_intensity_g_co2e_per_kwh,predicted_total_emissions_kg_co2e,predicted_price_rank,predicted_carbon_rank,candidate_count,actual_decision_rank,combined_regret,cost_regret_eur_mwh,carbon_regret_g_co2e_per_kwh,cost_savings_vs_run_now_eur_mwh,carbon_savings_vs_run_now_g_co2e_per_kwh,agreement_count,model_count,model_agreement_rate,rank_confidence_component,score_margin_component,confidence_score,confidence_level
wf_2026_03,hist_gradient_boosting,2026-03-17,5,2026-03-17 23:00:00+00:00,2026-03-18 00:00:00+00:00,1,0.2,decrease,12.36,424012.2,8,3,24,6,0.15,37.57,1.01,60.65,1.31,3,6,0.5,0.0,0.05,0.18,low
wf_2026_03,hist_gradient_boosting,2026-03-18,1,2026-03-18 09:00:00+00:00,2026-03-18 10:00:00+00:00,1,0.07,decrease,11.46,437169.9,3,2,24,1,0.0,0.4,0.0,27.81,1.59,6,6,1.0,1.0,0.0,0.8,high
wf_2026_03,hist_gradient_boosting,2026-03-18,2,2026-03-18 10:00:00+00:00,2026-03-18 11:00:00+00:00,1,0.07,decrease,11.18,431830.4,4,1,24,2,0.02,0.39,0.46,27.82,1.13,6,6,1.0,0.75,0.05,0.7,medium
wf_2026_03,hist_gradient_boosting,2026-03-18,3,2026-03-18 11:00:00+00:00,2026-03-18 12:00:00+00:00,1,0.11,decrease,11.98,436288.1,2,5,24,3,0.04,0.0,1.03,28.21,0.57,6,6,1.0,0.5,0.13,0.6,medium
wf_2026_03,hist_gradient_boosting,2026-03-18,4,2026-03-18 08:00:00+00:00,2026-03-18 09:00:00+00:00,1,0.22,decrease,11.5,445839.2,9,3,24,4,0.07,9.78,0.43,18.42,1.16,5,6,0.83,0.25,0.03,0.41,low
wf_2026_03,hist_gradient_boosting,2026-03-18,5,2026-03-18 12:00:00+00:00,2026-03-18 13:00:00+00:00,1,0.24,decrease,12.79,436757.5,1,12,24,6,0.17,0.2,1.16,28.01,0.43,5,6,0.83,0.0,0.16,0.32,low
wf_2026_03,hist_gradient_boosting,2026-03-19,1,2026-03-19 10:00:00+00:00,2026-03-19 11:00:00+00:00,1,0.15,decrease,13.07,481084.9,3,6,24,7,0.35,0.01,1.19,26.4,-0.56,6,6,1.0,1.0,0.11,0.82,high
wf_2026_03,hist_gradient_boosting,2026-03-19,2,2026-03-19 11:00:00+00:00,2026-03-19 12:00:00+00:00,1,0.24,decrease,13.57,492185.2,1,12,24,11,0.43,0.0,1.97,26.41,-1.34,6,6,1.0,0.75,0.05,0.7,medium
wf_2026_03,hist_gradient_boosting,2026-03-19,3,2026-03-19 00:00:00+00:00,2026-03-19 01:00:00+00:00,1,0.28,decrease,12.88,444387.8,13,2,24,5,0.35,26.41,0.63,0.0,0.0,5,6,0.83,0.5,0.0,0.52,medium
wf_2026_03,hist_gradient_boosting,2026-03-19,4,2026-03-19 14:00:00+00:00,2026-03-19 15:00:00+00:00,1,0.28,increase,13.45,446500.4,5,10,24,2,0.04,0.01,0.0,26.4,0.63,4,6,0.67,0.25,0.11,0.37,low
wf_2026_03,hist_gradient_boosting,2026-03-19,5,2026-03-19 01:00:00+00:00,2026-03-19 02:00:00+00:00,1,0.37,decrease,13.26,443067.5,12,7,24,6,0.35,20.62,0.87,5.78,-0.24,3,6,0.5,0.0,0.03,0.18,low
wf_2026_03,hist_gradient_boosting,2026-03-20,1,2026-03-20 11:00:00+00:00,2026-03-20 12:00:00+00:00,1,0.04,increase,12.51,448636.5,2,2,24,3,0.04,2.63,0.01,59.49,2.12,5,6,0.83,1.0,0.02,0.75,medium
wf_2026_03,hist_gradient_boosting,2026-03-20,2,2026-03-20 12:00:00+00:00,2026-03-20 13:00:00+00:00,1,0.07,increase,12.97,450049.7,1,4,24,2,0.0,0.0,0.17,62.12,1.97,5,6,0.83,0.75,0.02,0.63,medium
wf_2026_03,hist_gradient_boosting,2026-03-20,3,2026-03-20 10:00:00+00:00,2026-03-20 11:00:00+00:00,1,0.09,increase,12.18,446588.7,5,1,24,1,0.0,2.6,0.0,59.52,2.14,5,6,0.83,0.5,0.07,0.53,medium
wf_2026_03,hist_gradient_boosting,2026-03-20,4,2026-03-20 13:00:00+00:00,2026-03-20 14:00:00+00:00,1,0.15,increase,13.13,451306.5,3,6,24,4,0.04,0.87,0.38,61.25,1.76,6,6,1.0,0.25,0.09,0.48,low
wf_2026_03,hist_gradient_boosting,2026-03-20,5,2026-03-20 14:00:00+00:00,2026-03-20 15:00:00+00:00,1,0.24,increase,13.24,447794.7,4,9,24,6,0.11,1.9,0.95,60.22,1.19,6,6,1.0,0.0,0.02,0.35,low
wf_2026_03,hist_gradient_boosting,2026-03-21,1,2026-03-21 10:00:00+00:00,2026-03-21 11:00:00+00:00,1,0.04,decrease,12.37,436554.2,3,1,24,1,0.0,2.19,0.15,48.75,1.13,6,6,1.0,1.0,0.07,0.81,high
wf_2026_03,hist_gradient_boosting,2026-03-21,2,2026-03-21 11:00:00+00:00,2026-03-21 12:00:00+00:00,1,0.11,decrease,13.04,438595.1,1,6,24,5,0.09,6.28,0.21,44.66,1.08,6,6,1.0,0.75,0.02,0.69,medium
wf_2026_03,hist_gradient_boosting,2026-03-21,3,2026-03-21 09:00:00+00:00,2026-03-21 10:00:00+00:00,1,0.13,decrease,12.71,434194.0,6,2,24,4,0.07,7.36,0.0,43.58,1.29,5,6,0.83,0.5,0.1,0.54,medium
wf_2026_03,hist_gradient_boosting,2026-03-21,4,2026-03-21 12:00:00+00:00,2026-03-21 13:00:00+00:00,1,0.22,decrease,13.73,446360.0,2,10,24,2,0.02,0.75,0.25,50.19,1.03,5,6,0.83,0.25,0.07,0.42,low
wf_2026_03,hist_gradient_boosting,2026-03-21,5,2026-03-21 08:00:00+00:00,2026-03-21 09:00:00+00:00,1,0.28,decrease,13.07,445279.0,8,7,24,7,0.2,24.31,0.58,26.63,0.71,4,6,0.67,0.0,0.05,0.24,low
wf_2026_03,hist_gradient_boosting,2026-03-22,1,2026-03-22 09:00:00+00:00,2026-03-22 10:00:00+00:00,1,0.11,decrease,13.48,410494.4,6,1,24,1,0.0,3.21,0.15,58.32,-0.15,6,6,1.0,1.0,0.03,0.81,high
wf_2026_03,hist_gradient_boosting,2026-03-22,2,2026-03-22 10:00:00+00:00,2026-03-22 11:00:00+00:00,1,0.13,decrease,13.84,409008.3,3,5,24,7,0.22,0.77,0.68,60.76,-0.68,6,6,1.0,0.75,0.05,0.7,medium
wf_2026_03,hist_gradient_boosting,2026-03-22,3,2026-03-22 11:00:00+00:00,2026-03-22 12:00:00+00:00,1,0.17,decrease,14.52,408843.3,1,9,24,9,0.26,2.15,0.76,59.38,-0.76,6,6,1.0,0.5,0.05,0.59,medium
wf_2026_03,hist_gradient_boosting,2026-03-22,4,2026-03-22 12:00:00+00:00,2026-03-22 13:00:00+00:00,1,0.22,decrease,14.63,409771.5,2,10,24,4,0.17,0.0,0.67,61.53,-0.67,6,6,1.0,0.25,0.03,0.47,low
wf_2026_03,hist_gradient_boosting,2026-03-22,5,2026-03-22 07:00:00+00:00,2026-03-22 08:00:00+00:00,1,0.24,decrease,13.7,419612.8,10,3,24,6,0.2,36.12,0.45,25.41,-0.45,1,6,0.17,0.0,0.0,0.06,low
wf_2026_03,hist_gradient_boosting,2026-03-23,1,2026-03-23 13:00:00+00:00,2026-03-23 14:00:00+00:00,1,0.02,increase,13.02,433709.9,1,2,24,2,0.02,13.35,0.0,73.74,1.81,5,6,0.83,1.0,0.05,0.75,high
wf_2026_03,hist_gradient_boosting,2026-03-23,2,2026-03-23 14:00:00+00:00,2026-03-23 15:00:00+00:00,1,0.07,increase,12.42,413290.3,4,1,24,3,0.02,11.86,0.35,75.23,1.46,6,6,1.0,0.75,0.02,0.69,medium
wf_2026_03,hist_gradient_boosting,2026-03-23,3,2026-03-23 12:00:00+00:00,2026-03-23 13:00:00+00:00,1,0.09,increase,13.8,475773.8,3,3,24,1,0.0,0.0,0.45,87.09,1.36,6,6,1.0,0.5,0.07,0.59,medium
wf_2026_03,hist_gradient_boosting,2026-03-23,4,2026-03-23 11:00:00+00:00,2026-03-23 12:00:00+00:00,1,0.15,increase,15.01,525804.6,2,7,24,9,0.28,16.73,4.94,70.36,-3.13,4,6,0.67,0.25,0.05,0.36,low
wf_2026_03,hist_gradient_boosting,2026-03-23,5,2026-03-23 15:00:00+00:00,2026-03-23 16:00:00+00:00,1,0.2,increase,14.45,467707.8,6,5,24,4,0.15,31.15,0.95,55.94,0.86,6,6,1.0,0.0,0.12,0.37,low
wf_2026_03,hist_gradient_boosting,2026-03-24,1,2026-03-24 11:00:00+00:00,2026-03-24 12:00:00+00:00,1,0.04,decrease,11.07,399037.9,2,2,24,1,0.0,0.0,0.09,72.63,3.28,5,6,0.83,1.0,0.05,0.75,high
wf_2026_03,hist_gradient_boosting,2026-03-24,2,2026-03-24 10:00:00+00:00,2026-03-24 11:00:00+00:00,1,0.09,decrease,10.81,391975.8,5,1,24,2,0.02,0.32,0.0,72.31,3.37,6,6,1.0,0.75,0.0,0.69,medium
wf_2026_03,hist_gradient_boosting,2026-03-24,3,2026-03-24 12:00:00+00:00,2026-03-24 13:00:00+00:00,1,0.09,decrease,11.7,405951.7,1,5,24,3,0.04,0.0,0.53,72.63,2.84,6,6,1.0,0.5,0.1,0.6,medium
wf_2026_03,hist_gradient_boosting,2026-03-24,4,2026-03-24 13:00:00+00:00,2026-03-24 14:00:00+00:00,1,0.17,decrease,11.94,411687.6,3,7,24,5,0.2,0.0,0.88,72.63,2.5,6,6,1.0,0.25,0.02,0.47,low
wf_2026_03,hist_gradient_boosting,2026-03-24,5,2026-03-24 23:00:00+00:00,2026-03-25 00:00:00+00:00,1,0.2,decrease,11.48,396962.4,7,4,24,9,0.26,3.0,0.8,69.63,2.57,5,6,0.83,0.0,0.05,0.3,low
wf_2026_03,hist_gradient_boosting,2026-03-25,1,2026-03-25 09:00:00+00:00,2026-03-25 10:00:00+00:00,1,0.0,decrease,10.51,404555.1,1,1,24,2,0.02,0.01,0.41,0.37,1.25,6,6,1.0,1.0,0.12,0.82,high
wf_2026_03,hist_gradient_boosting,2026-03-25,2,2026-03-25 10:00:00+00:00,2026-03-25 11:00:00+00:00,1,0.11,decrease,11.22,402897.9,3,4,24,1,0.0,0.0,0.43,0.38,1.23,6,6,1.0,0.75,0.0,0.69,medium
wf_2026_03,hist_gradient_boosting,2026-03-25,3,2026-03-25 11:00:00+00:00,2026-03-25 12:00:00+00:00,1,0.11,decrease,11.48,401251.4,2,5,24,3,0.07,0.01,0.45,0.38,1.22,6,6,1.0,0.5,0.1,0.59,medium
wf_2026_03,hist_gradient_boosting,2026-03-25,4,2026-03-25 08:00:00+00:00,2026-03-25 09:00:00+00:00,1,0.2,decrease,10.93,414621.5,9,2,24,5,0.15,0.74,0.0,-0.37,1.66,2,6,0.33,0.25,0.0,0.23,low
wf_2026_03,hist_gradient_boosting,2026-03-25,5,2026-03-25 12:00:00+00:00,2026-03-25 13:00:00+00:00,1,0.2,decrease,11.59,401829.9,4,7,24,4,0.11,0.01,0.44,0.37,1.22,6,6,1.0,0.0,0.07,0.36,low
wf_2026_03,hist_gradient_boosting,2026-03-26,1,2026-03-26 14:00:00+00:00,2026-03-26 15:00:00+00:00,1,0.07,increase,11.05,410470.1,4,1,24,2,0.07,1.84,0.35,59.29,0.88,5,6,0.83,1.0,0.05,0.75,high
wf_2026_03,hist_gradient_boosting,2026-03-26,2,2026-03-26 13:00:00+00:00,2026-03-26 14:00:00+00:00,1,0.11,increase,12.61,477855.7,3,4,24,1,0.0,0.0,0.0,61.13,1.23,5,6,0.83,0.75,0.12,0.65,medium
wf_2026_03,hist_gradient_boosting,2026-03-26,3,2026-03-26 12:00:00+00:00,2026-03-26 13:00:00+00:00,1,0.22,increase,13.96,531554.7,1,11,24,3,0.09,0.0,1.77,61.13,-0.54,5,6,0.83,0.5,0.0,0.52,medium
wf_2026_03,hist_gradient_boosting,2026-03-26,4,2026-03-26 15:00:00+00:00,2026-03-26 16:00:00+00:00,1,0.22,increase,13.06,474913.0,6,6,24,4,0.17,24.73,1.3,36.39,-0.07,5,6,0.83,0.25,0.03,0.41,low
wf_2026_03,hist_gradient_boosting,2026-03-26,5,2026-03-26 02:00:00+00:00,2026-03-26 03:00:00+00:00,1,0.24,increase,12.82,423708.0,8,5,24,7,0.26,40.29,1.88,20.84,-0.65,1,6,0.17,0.0,0.02,0.06,low
wf_2026_03,hist_gradient_boosting,2026-03-27,1,2026-03-27 13:00:00+00:00,2026-03-27 14:00:00+00:00,1,0.0,increase,13.0,486744.9,1,1,24,2,0.04,4.22,0.16,64.74,5.25,6,6,1.0,1.0,0.07,0.81,high
wf_2026_03,hist_gradient_boosting,2026-03-27,2,2026-03-27 12:00:00+00:00,2026-03-27 13:00:00+00:00,1,0.07,increase,13.88,514594.7,2,3,24,1,0.0,0.0,0.0,68.96,5.41,6,6,1.0,0.75,0.0,0.69,medium
wf_2026_03,hist_gradient_boosting,2026-03-27,3,2026-03-27 14:00:00+00:00,2026-03-27 15:00:00+00:00,1,0.07,increase,13.31,496307.2,3,2,24,4,0.15,41.3,0.46,27.66,4.95,6,6,1.0,0.5,0.07,0.59,medium
wf_2026_03,hist_gradient_boosting,2026-03-27,4,2026-03-27 11:00:00+00:00,2026-03-27 12:00:00+00:00,1,0.13,increase,14.31,531904.5,4,4,24,3,0.15,16.3,1.25,52.66,4.16,6,6,1.0,0.25,0.05,0.47,low
wf_2026_03,hist_gradient_boosting,2026-03-27,5,2026-03-27 10:00:00+00:00,2026-03-27 11:00:00+00:00,1,0.17,increase,14.55,546553.5,5,5,24,5,0.2,26.46,3.08,42.5,2.33,3,6,0.5,0.0,0.07,0.19,low
wf_2026_03,hist_gradient_boosting,2026-03-28,1,2026-03-28 10:00:00+00:00,2026-03-28 11:00:00+00:00,1,0.07,decrease,11.04,395072.4,4,1,24,1,0.0,2.26,0.43,88.49,6.99,6,6,1.0,1.0,0.05,0.81,high
wf_2026_03,hist_gradient_boosting,2026-03-28,2,2026-03-28 11:00:00+00:00,2026-03-28 12:00:00+00:00,1,0.11,decrease,12.03,407563.3,1,6,24,4,0.11,4.6,0.5,86.15,6.92,6,6,1.0,0.75,0.05,0.7,medium
wf_2026_03,hist_gradient_boosting,2026-03-28,3,2026-03-28 09:00:00+00:00,2026-03-28 10:00:00+00:00,1,0.15,decrease,11.13,393714.3,7,2,24,2,0.09,15.75,0.0,75.0,7.42,4,6,0.67,0.5,0.0,0.46,low
wf_2026_03,hist_gradient_boosting,2026-03-28,4,2026-03-28 12:00:00+00:00,2026-03-28 13:00:00+00:00,1,0.15,decrease,12.37,412960.7,2,7,24,3,0.09,2.45,0.61,88.3,6.82,6,6,1.0,0.25,0.05,0.47,low
wf_2026_03,hist_gradient_boosting,2026-03-28,5,2026-03-28 13:00:00+00:00,2026-03-28 14:00:00+00:00,1,0.2,decrease,12.54,415713.1,3,8,24,6,0.17,3.2,0.82,87.54,6.61,6,6,1.0,0.0,0.02,0.35,low
wf_2026_03,hist_gradient_boosting,2026-03-29,1,2026-03-29 10:00:00+00:00,2026-03-29 11:00:00+00:00,1,0.04,increase,11.85,398187.6,3,1,24,4,0.07,14.77,0.0,74.74,0.89,6,6,1.0,1.0,0.09,0.82,high
wf_2026_03,hist_gradient_boosting,2026-03-29,2,2026-03-29 11:00:00+00:00,2026-03-29 12:00:00+00:00,1,0.13,increase,12.25,404541.9,4,4,24,1,0.0,3.94,0.49,85.58,0.39,6,6,1.0,0.75,0.02,0.69,medium
wf_2026_03,hist_gradient_boosting,2026-03-29,3,2026-03-29 09:00:00+00:00,2026-03-29 10:00:00+00:00,1,0.15,decrease,12.01,400543.4,7,2,24,2,0.02,12.65,0.1,76.86,0.79,5,6,0.83,0.5,0.0,0.52,medium
wf_2026_03,hist_gradient_boosting,2026-03-29,4,2026-03-29 23:00:00+00:00,2026-03-30 00:00:00+00:00,1,0.15,decrease,12.18,372878.0,6,3,24,10,0.26,8.03,1.32,81.48,-0.44,5,6,0.83,0.25,0.07,0.42,low
wf_2026_03,hist_gradient_boosting,2026-03-29,5,2026-03-29 12:00:00+00:00,2026-03-29 13:00:00+00:00,1,0.22,decrease,13.12,404445.6,1,11,24,3,0.02,0.0,0.87,89.51,0.02,6,6,1.0,0.0,0.07,0.36,low
wf_2026_03,hist_gradient_boosting,2026-03-30,1,2026-03-30 12:00:00+00:00,2026-03-30 13:00:00+00:00,1,0.02,increase,11.07,416857.2,2,1,24,2,0.0,5.13,0.33,-2.67,2.04,6,6,1.0,1.0,0.11,0.82,high
wf_2026_03,hist_gradient_boosting,2026-03-30,2,2026-03-30 11:00:00+00:00,2026-03-30 12:00:00+00:00,1,0.13,increase,11.1,419960.0,6,2,24,1,0.0,8.99,0.06,-6.52,2.31,6,6,1.0,0.75,0.02,0.69,medium
wf_2026_03,hist_gradient_boosting,2026-03-30,3,2026-03-30 13:00:00+00:00,2026-03-30 14:00:00+00:00,1,0.15,increase,11.89,437843.8,3,6,24,5,0.09,9.06,0.49,-6.6,1.88,6,6,1.0,0.5,0.04,0.58,medium
wf_2026_03,hist_gradient_boosting,2026-03-30,4,2026-03-30 14:00:00+00:00,2026-03-30 15:00:00+00:00,1,0.2,increase,11.57,419499.5,8,3,24,3,0.0,1.22,0.75,1.24,1.62,3,6,0.5,0.25,0.11,0.31,low
wf_2026_03,hist_gradient_boosting,2026-03-30,5,2026-03-30 10:00:00+00:00,2026-03-30 11:00:00+00:00,1,0.3,increase,11.6,435070.1,12,4,24,4,0.02,17.28,0.0,-14.82,2.37,3,6,0.5,0.0,0.02,0.18,low
wf_2026_03,hist_gradient_boosting,2026-03-31,1,2026-03-31 02:00:00+00:00,2026-03-31 03:00:00+00:00,1,0.09,increase,13.62,410676.6,3,3,24,2,0.0,16.41,0.38,15.57,-0.38,5,6,0.83,1.0,0.08,0.76,high
wf_2026_03,hist_gradient_boosting,2026-03-31,2,2026-03-31 01:00:00+00:00,2026-03-31 02:00:00+00:00,1,0.15,increase,13.3,419886.5,8,1,24,1,0.0,16.47,0.26,15.51,-0.26,5,6,0.83,0.75,0.03,0.63,medium
wf_2026_03,hist_gradient_boosting,2026-03-31,3,2026-03-31 13:00:00+00:00,2026-03-31 14:00:00+00:00,1,0.17,increase,18.39,645773.7,2,8,24,4,0.04,8.29,5.55,23.7,-5.55,6,6,1.0,0.5,0.03,0.58,medium
wf_2026_03,hist_gradient_boosting,2026-03-31,4,2026-03-31 03:00:00+00:00,2026-03-31 04:00:00+00:00,1,0.2,increase,13.95,420706.5,7,4,24,7,0.15,34.33,1.78,-2.35,-1.78,4,6,0.67,0.25,0.0,0.35,low
wf_2026_03,hist_gradient_boosting,2026-03-31,5,2026-03-31 11:00:00+00:00,2026-03-31 12:00:00+00:00,1,0.2,increase,18.07,648722.9,5,6,24,8,0.17,2.37,9.15,29.62,-9.15,3,6,0.5,0.0,0.0,0.18,low
